High,Low,Open,Close,Volume,Marketcap,DATE,year,month,ACTLISCOU41860_PCH,ACTLISCOUMM42660_PCH,AIRRPMTSI_PCH,AIRRPMTSID11_PCH,AISRSA_PCH,APU0000717311_PCH,APU000074714_PCH,APUS35C7471A_PCH,AWHMAN_PCH,CASSCBM027NBOG_PCH,CASSCBM027SBOG_PCH,CCUSMA02RUM618N_PCH,CEFDFNA066MNFRBPHI_PCH,CEFDFSA066MSFRBPHI_PCH,CES4348100001_PCH,CEU1000000001_PCH,CEU3000000007_PCH,CEU4142000001_PCH,CEU4348100001_PCH,CHECPALTT01CTGYM_PCH,CHECPALTT01IXNBM_PCH,CHECPIALLMINMEI_PCH,CHNLORSGPNOSTSAM_PCH,COMPUTNSA_PCH,COMPUTSA_PCH,CPALTT01CHM657N_PCH,CPALTT01CHM659N_PCH,CPHPLA01EZM661N_PCH,CUSR0000SAS_PCH,CUUR0000SAS_PCH,EA19CPHPLA01GPM_PCH,EA19CPHPLA01GYM_PCH,ENRGY0EZ19M086NEST_PCH,EXTAUS_PCH,GBRCPIALLMINMEI_PCH,H8B1048NSMCMG_PCH,HSFSUPUSM673N_PCH,INTGSTMXM193N_PCH,LNS14000001_PCH,LNU02026631_PCH,LNU04000001_PCH,M09075USM476NNBR,M12MTVUSM227NFWA_PCH,M12MTVUSM227SFWA_PCH,M14062USM027NNBR_PCH,MDLM_PCH,MDLNM_PCH,MIXRNSA_PCH,MIXRSA_PCH,MPCT00XXS_PCH,MRTSMPCSM442USN_PCH,MRTSMPCSM442USS_PCH,MRTSSM442USN_PCH,MRTSSM442USS_PCH,PALUMUSDM_PCH,PCU221122221122_PCH,PCU325120325120_PCH,PCU3251203251207_PCH,PCU3251232512_PCH,PCU325199325199P_PCH,PCU3331313331319_PCH,PCU3339133391_PCH,PCU336110336110_PCH,PCU336412336412_PCH,PCU336413336413_PC1,PCU336413336413_PCH,PCU441110441110_PCH,PCU4411144111_PCH,PCU481481_PCH,PCU511210511210504_PCH,PCU622110622110_PCH,PCU6221162211_PCH,PCU62216221_PCH,PCUAWHLTRAWHLTR_PCH,PINDUINDEXM_PCH,POP_PCH,PRICENPQUSDM_PCH,RBUSBIS_PCH,RTWEXBGS_PCH,TLRESCON_PCH,TLRESCONS_PCH,TSIFRGHT_PCH,TSIFRGHTC_PCH,TWEXAFEGSMTH_PCH,USMINE_PCH,USWTRADE_PCH,WPS0571_PCH,WPS0638_PCH,WPS114_PCH,WPS1392_PCH,WPSFD4111_PCH,WPSID61_PCH,WPU0571_PC1,WPU0571_PCH,WPU0638_PCH,WPU08120401_PCH,WPU09141105_PCH,WPU114_PCH,WPU1392_PCH,WPU5121_PCH,WPUFD4111_PCH,WPUID61_PCH
624.2100318170363,612.9738375756049,619.773449313256,618.0250637915826,14539540.322580645,8050580978.026452,2014-08-01,2014,8,,,-2.89911,0.20753,-5.36862,1.33359,-4.18387,-5.27192,0.0,2.11739,-1.12772,4.25802,-43.61702,-18.27411,-0.09005,0.44004,1.20192,-0.25414,-0.51236,125.12331,-0.03221,-0.03221,-0.03485,20.86231,8.22408,-91.39259,124.6959,0.32468,0.08784,0.00663,-137.5,12.5,-0.55463,0.07947,0.3012,1211.11111,,-2.12014,1.6129,-6.59722,-3.22581,,0.02566,0.05343,,,,0.2481,0.47117,,-39.39394,433.33333,3.95327,1.63445,4.21845,0.27267,0.1345,-0.65359,0.13432,-0.5447,0.0,0.06974,-0.13928,0.0917,1.59635,-0.05609,0.27567,0.27567,0.63694,0.20216,0.31932,0.36738,0.36738,-0.23328,-1.54201,0.07206,2.89275,0.56531,0.91479,0.02559,0.07837,0.24896,-66.66667,1.62222,0.11148,-0.02609,0.28249,0.50839,0.08961,-2.11726,-0.23321,0.04926,-3.11578,-1.43477,0.20274,0.19831,-0.12829,-0.0448,-2.21741,0.17513,-0.04649,-0.0489
624.2100318170363,612.9738375756049,619.773449313256,618.0250637915826,14539540.322580645,8050580978.026452,2014-09-01,2014,9,,,-15.77486,0.34929,4.39473,0.92897,-2.24074,-0.23433,0.2381,-0.72927,-0.25221,4.87273,120.75472,34.78261,0.09013,0.10953,0.71259,-0.26518,-0.38065,-222.16122,0.14108,0.14108,-0.03929,1.8412,7.37885,-537.98724,-222.17741,0.54612,0.14127,0.07157,66.66667,-11.11111,0.14873,0.52748,0.1001,-70.33898,,2.16606,-6.34921,-6.3197,-8.33333,,0.17164,0.14457,,,,0.65786,0.82774,2400.0,-202.5,-143.75,-4.13214,-0.66909,-1.97295,-0.3399,-1.67898,0.26316,-1.67673,1.03093,1.27888,0.4878,-0.55788,0.13743,1.65336,0.05612,-0.68729,-0.68729,-4.85232,0.0,0.05305,0.0,0.0,0.0,-4.28481,0.07204,-0.88127,1.21995,1.47344,0.30698,2.47942,0.99338,400.0,2.56227,0.55679,0.11656,-4.29577,0.40465,0.13429,2.88408,0.04675,-0.24618,-4.70942,-3.41909,-0.05058,-0.04948,-0.67437,0.17929,2.76549,0.17483,-0.13953,-0.29354
624.2100318170363,612.9738375756049,619.773449313256,618.0250637915826,14539540.322580645,8050580978.026452,2014-10-01,2014,10,,,4.1417,-0.31657,-1.83697,-3.50911,-6.49427,-5.40223,0.0,3.19441,-0.70781,7.62984,-35.89744,-0.92166,0.69788,-0.54705,-0.4717,0.18247,0.69679,-85.53185,-0.00178,-0.00178,-0.04411,-5.42373,-5.64103,-101.26315,-85.54195,0.01006,0.17633,0.01396,-100.0,-12.5,-0.88175,0.88082,0.1,0.0,,2.4735,-5.08475,-9.92063,-3.63636,,0.21272,0.15667,,,,0.39511,0.7546,-60.0,-119.5122,-157.14286,0.80521,0.4018,-2.22277,-2.31924,1.22951,0.45932,1.22783,-1.91327,1.05906,0.06935,3.78682,0.32022,1.65336,0.0,0.27682,0.27682,0.62084,1.68124,-0.42418,-0.36603,-0.36603,1.32502,-3.90415,0.07103,-0.87156,0.90984,1.21929,1.72003,1.04579,0.57377,-40.0,1.56984,-0.22148,0.03823,-5.70272,1.15869,0.13411,-2.37197,0.93458,-0.98717,-9.82456,-9.91938,0.80972,0.09901,-0.54963,0.08949,-3.17546,0.17452,0.74523,-1.61923
624.2100318170363,612.9738375756049,619.773449313256,618.0250637915826,14539540.322580645,8050580978.026452,2014-11-01,2014,11,,,-8.67122,0.80475,0.38986,-6.33943,-9.2709,-12.5388,0.23753,5.32589,-0.59597,12.52732,42.0,6.51163,0.55891,-0.55006,0.7109,0.09541,0.08929,362.05312,-0.03901,-0.03901,-0.04831,-14.09797,-6.19565,2088.9279,362.46795,-0.08046,0.17812,0.0586,,0.0,-1.36717,1.09026,-0.1998,51.42857,,-1.72414,5.35714,-8.37004,5.66038,,0.04633,0.12305,,,,0.61517,0.72168,40.0,650.0,150.0,5.9556,1.01224,5.61949,-2.30447,1.417,-0.13063,1.41509,-0.16255,0.0,0.0693,-0.13514,0.0912,1.01983,0.0,0.27605,0.27605,-0.39665,0.19841,0.15974,0.14695,0.14695,-0.23077,-1.10063,0.06535,-3.16519,1.1007,1.45961,-8.94225,1.39392,0.5705,0.0,2.2507,-0.11099,0.05558,-3.23839,0.39841,0.17857,-0.11044,-0.18519,-0.79761,-14.24332,-10.03891,0.0,-0.29674,-0.42263,0.08941,-0.66704,0.26132,-0.27739,-1.39651
624.2100318170363,612.9738375756049,619.773449313256,618.0250637915826,14539540.322580645,8050580978.026452,2014-12-01,2014,12,,,10.02121,0.76896,-2.05825,-2.6098,-11.32664,-11.533,-0.23697,-1.58205,-0.97378,20.81811,6.10329,3.93013,-0.22232,-0.66372,0.47059,0.10398,-0.26762,460.80576,-0.49573,-0.49573,-0.05158,24.47844,10.66049,1170.8003,460.39027,0.35229,0.19276,0.10075,-500.0,0.0,-3.3039,2.03106,0.0,143.39623,,-1.40351,-3.38983,11.53846,1.78571,,0.36602,0.30962,,,,0.58094,0.83906,78.57143,136.66667,60.0,14.1796,1.61967,-7.10735,0.42888,-0.1996,0.19621,-0.19934,0.35819,0.0,0.1385,-1.01488,-0.18223,1.01983,0.0,-0.61941,-0.61941,1.37168,0.0,0.05316,0.0,0.0,0.1542,-3.99953,0.05638,-1.97157,1.65624,2.0005,-8.05213,2.53029,-0.16207,-133.33333,1.64755,-0.44444,0.13714,-15.44355,1.28968,0.08913,1.27142,0.18553,-1.75879,-27.71577,-15.96021,1.20482,-0.24802,-0.0653,0.08933,1.39899,-0.08688,-0.13908,-1.77036
546.5352586315524,527.4214211740801,539.688227499685,536.0873924993699,22404015.80645161,7048248755.157097,2014-04-01,2014,4,,,-3.98524,-0.32232,-0.71659,3.97602,3.5957,6.44118,-0.2381,-3.71811,-2.97762,-1.51667,-15.92357,-2.72374,-0.42977,0.80645,-0.23866,0.50828,-0.11358,1268.76408,0.06892,0.06892,-0.01084,-5.6213,-6.60694,-80.94279,1270.96696,0.25222,0.08288,0.08963,-78.57143,42.85714,-0.08305,-0.68027,0.30211,-180.66038,,1.89274,-4.47761,-12.45552,-14.08451,,0.15658,0.13783,,,,1.11194,0.80468,6.66667,-131.14754,-6.25,-3.84333,1.47986,6.17511,-0.50107,1.13258,0.66401,1.13182,2.68237,-0.16502,0.07003,-0.20619,0.09204,1.94064,0.05602,0.13831,0.13831,0.64907,0.06743,-0.05313,-0.07331,-0.07331,-0.23256,1.94976,0.05356,-5.57459,-0.19201,-0.5913,9.32712,1.55868,0.41632,-75.0,-0.39937,0.68259,0.26779,0.06854,0.31315,0.22573,1.08637,2.00573,0.19656,2.82638,5.34299,-0.25934,0.29925,-0.09594,0.22533,0.26838,0.0,2.11132,0.39409
546.5352586315524,527.4214211740801,539.688227499685,536.0873924993699,22404015.80645161,7048248755.157097,2014-05-01,2014,5,,,6.22065,-0.11768,-5.1245,-0.98002,0.87456,2.43161,0.47733,-4.36686,0.52159,-2.06075,-12.12121,-4.4,0.56792,0.68571,0.7177,0.55121,1.00068,480.15566,0.29292,0.29292,-0.01686,15.04702,6.83453,324.99443,480.87154,-0.12076,0.31715,0.45868,-133.33333,-30.0,-0.07388,-0.25172,0.0,-114.03509,,1.54799,0.0,5.69106,1.63934,,0.09473,0.10764,,,,1.20144,0.55587,-75.0,-302.63158,-113.33333,7.6502,-0.21516,-3.29297,1.65468,-1.3834,-0.32982,-1.38249,-1.46543,0.04132,0.13996,-0.55096,-0.09195,1.94064,0.0,0.13812,0.13812,-0.77386,0.0,-0.05316,-0.07337,-0.07337,0.3885,-2.36177,0.05613,-1.54907,-0.08416,-0.35344,5.10684,0.35626,0.41459,0.0,-0.19362,0.11299,0.11695,-2.43151,0.62435,0.18018,-0.91349,-0.8427,-0.39235,-1.21311,-1.40707,0.46802,-0.04973,-0.09603,0.13489,-1.01713,0.0,-0.28195,0.0
546.5352586315524,527.4214211740801,539.688227499685,536.0873924993699,22404015.80645161,7048248755.157097,2014-06-01,2014,6,,,5.74628,-0.43112,-6.124,-9.37318,0.10837,-1.48368,0.0,-0.22282,0.36272,-1.48997,15.51724,14.22594,0.2033,1.5891,0.47506,0.64738,0.74308,-77.51306,-0.07272,-0.07272,-0.02295,-3.26975,-10.21324,-124.82593,-77.54111,0.13098,0.1514,0.37201,-200.0,14.28571,0.22181,-0.4207,0.2008,-54.16667,,-7.92683,-1.5625,4.61538,1.6129,,0.1163,0.09426,,,,0.54842,0.35053,-350.0,-177.92208,-150.0,-5.99503,0.14375,5.01998,3.04317,-0.9352,0.99272,-0.86782,0.90527,-0.53697,0.13976,-0.41551,0.18408,1.65431,-0.22396,0.34483,0.34483,2.33969,0.0,0.0,0.0,0.0,-0.85139,-1.73824,0.06061,2.7443,0.33694,0.11539,4.41428,-0.98764,-1.07349,-375.0,0.2425,0.56433,0.19877,1.8603,0.87901,0.26978,0.37961,0.3305,-0.14771,1.19008,1.5931,1.13872,0.14925,0.0,0.13471,0.0,0.0,0.70688,0.24534
546.5352586315524,527.4214211740801,539.688227499685,536.0873924993699,22404015.80645161,7048248755.157097,2014-07-01,2014,7,,,5.42219,0.36366,7.1718,9.1863,-1.67794,-1.31435,-0.23753,1.35481,-0.06617,0.6647,-29.85075,-27.83883,0.13526,1.56425,-1.65485,0.01556,0.33527,-35.84125,-0.37424,-0.37424,-0.02892,1.26761,4.875,414.62118,-35.62699,-0.82512,0.21886,0.14336,-900.0,0.0,-0.23976,-0.13638,-0.2004,-140.90909,,-6.29139,-1.5873,5.88235,-1.5873,,0.20392,0.1578,,,,0.75927,0.34948,-100.0,-210.0,200.0,6.59119,0.26316,5.94643,0.75549,0.26972,0.26212,0.26936,0.0,0.66445,0.06978,-0.13908,0.18374,1.71135,0.05612,-0.27491,-0.27491,-0.29636,0.0,-0.05319,-0.07342,-0.07342,0.39032,1.63812,0.0617,3.21543,-0.28784,-0.27345,1.15614,0.01271,0.58431,-154.54545,-0.20505,0.6734,0.0522,-2.41213,0.82009,0.08969,-0.48622,0.89412,0.09862,0.43566,-2.09082,0.97236,0.19871,-0.09612,0.08969,0.0,0.17544,0.65512,0.0979
546.5352586315524,527.4214211740801,539.688227499685,536.0873924993699,22404015.80645161,7048248755.157097,2014-08-01,2014,8,,,-2.89911,0.20753,-5.36862,1.33359,-4.18387,-5.27192,0.0,2.11739,-1.12772,4.25802,-43.61702,-18.27411,-0.09005,0.44004,1.20192,-0.25414,-0.51236,125.12331,-0.03221,-0.03221,-0.03485,20.86231,8.22408,-91.39259,124.6959,0.32468,0.08784,0.00663,-137.5,12.5,-0.55463,0.07947,0.3012,1211.11111,,-2.12014,1.6129,-6.59722,-3.22581,,0.02566,0.05343,,,,0.2481,0.47117,,-39.39394,433.33333,3.95327,1.63445,4.21845,0.27267,0.1345,-0.65359,0.13432,-0.5447,0.0,0.06974,-0.13928,0.0917,1.59635,-0.05609,0.27567,0.27567,0.63694,0.20216,0.31932,0.36738,0.36738,-0.23328,-1.54201,0.07206,2.89275,0.56531,0.91479,0.02559,0.07837,0.24896,-66.66667,1.62222,0.11148,-0.02609,0.28249,0.50839,0.08961,-2.11726,-0.23321,0.04926,-3.11578,-1.43477,0.20274,0.19831,-0.12829,-0.0448,-2.21741,0.17513,-0.04649,-0.0489
546.5352586315524,527.4214211740801,539.688227499685,536.0873924993699,22404015.80645161,7048248755.157097,2014-09-01,2014,9,,,-15.77486,0.34929,4.39473,0.92897,-2.24074,-0.23433,0.2381,-0.72927,-0.25221,4.87273,120.75472,34.78261,0.09013,0.10953,0.71259,-0.26518,-0.38065,-222.16122,0.14108,0.14108,-0.03929,1.8412,7.37885,-537.98724,-222.17741,0.54612,0.14127,0.07157,66.66667,-11.11111,0.14873,0.52748,0.1001,-70.33898,,2.16606,-6.34921,-6.3197,-8.33333,,0.17164,0.14457,,,,0.65786,0.82774,2400.0,-202.5,-143.75,-4.13214,-0.66909,-1.97295,-0.3399,-1.67898,0.26316,-1.67673,1.03093,1.27888,0.4878,-0.55788,0.13743,1.65336,0.05612,-0.68729,-0.68729,-4.85232,0.0,0.05305,0.0,0.0,0.0,-4.28481,0.07204,-0.88127,1.21995,1.47344,0.30698,2.47942,0.99338,400.0,2.56227,0.55679,0.11656,-4.29577,0.40465,0.13429,2.88408,0.04675,-0.24618,-4.70942,-3.41909,-0.05058,-0.04948,-0.67437,0.17929,2.76549,0.17483,-0.13953,-0.29354
546.5352586315524,527.4214211740801,539.688227499685,536.0873924993699,22404015.80645161,7048248755.157097,2014-10-01,2014,10,,,4.1417,-0.31657,-1.83697,-3.50911,-6.49427,-5.40223,0.0,3.19441,-0.70781,7.62984,-35.89744,-0.92166,0.69788,-0.54705,-0.4717,0.18247,0.69679,-85.53185,-0.00178,-0.00178,-0.04411,-5.42373,-5.64103,-101.26315,-85.54195,0.01006,0.17633,0.01396,-100.0,-12.5,-0.88175,0.88082,0.1,0.0,,2.4735,-5.08475,-9.92063,-3.63636,,0.21272,0.15667,,,,0.39511,0.7546,-60.0,-119.5122,-157.14286,0.80521,0.4018,-2.22277,-2.31924,1.22951,0.45932,1.22783,-1.91327,1.05906,0.06935,3.78682,0.32022,1.65336,0.0,0.27682,0.27682,0.62084,1.68124,-0.42418,-0.36603,-0.36603,1.32502,-3.90415,0.07103,-0.87156,0.90984,1.21929,1.72003,1.04579,0.57377,-40.0,1.56984,-0.22148,0.03823,-5.70272,1.15869,0.13411,-2.37197,0.93458,-0.98717,-9.82456,-9.91938,0.80972,0.09901,-0.54963,0.08949,-3.17546,0.17452,0.74523,-1.61923
546.5352586315524,527.4214211740801,539.688227499685,536.0873924993699,22404015.80645161,7048248755.157097,2014-11-01,2014,11,,,-8.67122,0.80475,0.38986,-6.33943,-9.2709,-12.5388,0.23753,5.32589,-0.59597,12.52732,42.0,6.51163,0.55891,-0.55006,0.7109,0.09541,0.08929,362.05312,-0.03901,-0.03901,-0.04831,-14.09797,-6.19565,2088.9279,362.46795,-0.08046,0.17812,0.0586,,0.0,-1.36717,1.09026,-0.1998,51.42857,,-1.72414,5.35714,-8.37004,5.66038,,0.04633,0.12305,,,,0.61517,0.72168,40.0,650.0,150.0,5.9556,1.01224,5.61949,-2.30447,1.417,-0.13063,1.41509,-0.16255,0.0,0.0693,-0.13514,0.0912,1.01983,0.0,0.27605,0.27605,-0.39665,0.19841,0.15974,0.14695,0.14695,-0.23077,-1.10063,0.06535,-3.16519,1.1007,1.45961,-8.94225,1.39392,0.5705,0.0,2.2507,-0.11099,0.05558,-3.23839,0.39841,0.17857,-0.11044,-0.18519,-0.79761,-14.24332,-10.03891,0.0,-0.29674,-0.42263,0.08941,-0.66704,0.26132,-0.27739,-1.39651
546.5352586315524,527.4214211740801,539.688227499685,536.0873924993699,22404015.80645161,7048248755.157097,2014-12-01,2014,12,,,10.02121,0.76896,-2.05825,-2.6098,-11.32664,-11.533,-0.23697,-1.58205,-0.97378,20.81811,6.10329,3.93013,-0.22232,-0.66372,0.47059,0.10398,-0.26762,460.80576,-0.49573,-0.49573,-0.05158,24.47844,10.66049,1170.8003,460.39027,0.35229,0.19276,0.10075,-500.0,0.0,-3.3039,2.03106,0.0,143.39623,,-1.40351,-3.38983,11.53846,1.78571,,0.36602,0.30962,,,,0.58094,0.83906,78.57143,136.66667,60.0,14.1796,1.61967,-7.10735,0.42888,-0.1996,0.19621,-0.19934,0.35819,0.0,0.1385,-1.01488,-0.18223,1.01983,0.0,-0.61941,-0.61941,1.37168,0.0,0.05316,0.0,0.0,0.1542,-3.99953,0.05638,-1.97157,1.65624,2.0005,-8.05213,2.53029,-0.16207,-133.33333,1.64755,-0.44444,0.13714,-15.44355,1.28968,0.08913,1.27142,0.18553,-1.75879,-27.71577,-15.96021,1.20482,-0.24802,-0.0653,0.08933,1.39899,-0.08688,-0.13908,-1.77036
454.6529988606771,438.951899210612,448.1005025227865,445.1866007486979,23219071.666666668,5908561572.946,2014-04-01,2014,4,,,-3.98524,-0.32232,-0.71659,3.97602,3.5957,6.44118,-0.2381,-3.71811,-2.97762,-1.51667,-15.92357,-2.72374,-0.42977,0.80645,-0.23866,0.50828,-0.11358,1268.76408,0.06892,0.06892,-0.01084,-5.6213,-6.60694,-80.94279,1270.96696,0.25222,0.08288,0.08963,-78.57143,42.85714,-0.08305,-0.68027,0.30211,-180.66038,,1.89274,-4.47761,-12.45552,-14.08451,,0.15658,0.13783,,,,1.11194,0.80468,6.66667,-131.14754,-6.25,-3.84333,1.47986,6.17511,-0.50107,1.13258,0.66401,1.13182,2.68237,-0.16502,0.07003,-0.20619,0.09204,1.94064,0.05602,0.13831,0.13831,0.64907,0.06743,-0.05313,-0.07331,-0.07331,-0.23256,1.94976,0.05356,-5.57459,-0.19201,-0.5913,9.32712,1.55868,0.41632,-75.0,-0.39937,0.68259,0.26779,0.06854,0.31315,0.22573,1.08637,2.00573,0.19656,2.82638,5.34299,-0.25934,0.29925,-0.09594,0.22533,0.26838,0.0,2.11132,0.39409
454.6529988606771,438.951899210612,448.1005025227865,445.1866007486979,23219071.666666668,5908561572.946,2014-05-01,2014,5,,,6.22065,-0.11768,-5.1245,-0.98002,0.87456,2.43161,0.47733,-4.36686,0.52159,-2.06075,-12.12121,-4.4,0.56792,0.68571,0.7177,0.55121,1.00068,480.15566,0.29292,0.29292,-0.01686,15.04702,6.83453,324.99443,480.87154,-0.12076,0.31715,0.45868,-133.33333,-30.0,-0.07388,-0.25172,0.0,-114.03509,,1.54799,0.0,5.69106,1.63934,,0.09473,0.10764,,,,1.20144,0.55587,-75.0,-302.63158,-113.33333,7.6502,-0.21516,-3.29297,1.65468,-1.3834,-0.32982,-1.38249,-1.46543,0.04132,0.13996,-0.55096,-0.09195,1.94064,0.0,0.13812,0.13812,-0.77386,0.0,-0.05316,-0.07337,-0.07337,0.3885,-2.36177,0.05613,-1.54907,-0.08416,-0.35344,5.10684,0.35626,0.41459,0.0,-0.19362,0.11299,0.11695,-2.43151,0.62435,0.18018,-0.91349,-0.8427,-0.39235,-1.21311,-1.40707,0.46802,-0.04973,-0.09603,0.13489,-1.01713,0.0,-0.28195,0.0
454.6529988606771,438.951899210612,448.1005025227865,445.1866007486979,23219071.666666668,5908561572.946,2014-06-01,2014,6,,,5.74628,-0.43112,-6.124,-9.37318,0.10837,-1.48368,0.0,-0.22282,0.36272,-1.48997,15.51724,14.22594,0.2033,1.5891,0.47506,0.64738,0.74308,-77.51306,-0.07272,-0.07272,-0.02295,-3.26975,-10.21324,-124.82593,-77.54111,0.13098,0.1514,0.37201,-200.0,14.28571,0.22181,-0.4207,0.2008,-54.16667,,-7.92683,-1.5625,4.61538,1.6129,,0.1163,0.09426,,,,0.54842,0.35053,-350.0,-177.92208,-150.0,-5.99503,0.14375,5.01998,3.04317,-0.9352,0.99272,-0.86782,0.90527,-0.53697,0.13976,-0.41551,0.18408,1.65431,-0.22396,0.34483,0.34483,2.33969,0.0,0.0,0.0,0.0,-0.85139,-1.73824,0.06061,2.7443,0.33694,0.11539,4.41428,-0.98764,-1.07349,-375.0,0.2425,0.56433,0.19877,1.8603,0.87901,0.26978,0.37961,0.3305,-0.14771,1.19008,1.5931,1.13872,0.14925,0.0,0.13471,0.0,0.0,0.70688,0.24534
454.6529988606771,438.951899210612,448.1005025227865,445.1866007486979,23219071.666666668,5908561572.946,2014-07-01,2014,7,,,5.42219,0.36366,7.1718,9.1863,-1.67794,-1.31435,-0.23753,1.35481,-0.06617,0.6647,-29.85075,-27.83883,0.13526,1.56425,-1.65485,0.01556,0.33527,-35.84125,-0.37424,-0.37424,-0.02892,1.26761,4.875,414.62118,-35.62699,-0.82512,0.21886,0.14336,-900.0,0.0,-0.23976,-0.13638,-0.2004,-140.90909,,-6.29139,-1.5873,5.88235,-1.5873,,0.20392,0.1578,,,,0.75927,0.34948,-100.0,-210.0,200.0,6.59119,0.26316,5.94643,0.75549,0.26972,0.26212,0.26936,0.0,0.66445,0.06978,-0.13908,0.18374,1.71135,0.05612,-0.27491,-0.27491,-0.29636,0.0,-0.05319,-0.07342,-0.07342,0.39032,1.63812,0.0617,3.21543,-0.28784,-0.27345,1.15614,0.01271,0.58431,-154.54545,-0.20505,0.6734,0.0522,-2.41213,0.82009,0.08969,-0.48622,0.89412,0.09862,0.43566,-2.09082,0.97236,0.19871,-0.09612,0.08969,0.0,0.17544,0.65512,0.0979
454.6529988606771,438.951899210612,448.1005025227865,445.1866007486979,23219071.666666668,5908561572.946,2014-08-01,2014,8,,,-2.89911,0.20753,-5.36862,1.33359,-4.18387,-5.27192,0.0,2.11739,-1.12772,4.25802,-43.61702,-18.27411,-0.09005,0.44004,1.20192,-0.25414,-0.51236,125.12331,-0.03221,-0.03221,-0.03485,20.86231,8.22408,-91.39259,124.6959,0.32468,0.08784,0.00663,-137.5,12.5,-0.55463,0.07947,0.3012,1211.11111,,-2.12014,1.6129,-6.59722,-3.22581,,0.02566,0.05343,,,,0.2481,0.47117,,-39.39394,433.33333,3.95327,1.63445,4.21845,0.27267,0.1345,-0.65359,0.13432,-0.5447,0.0,0.06974,-0.13928,0.0917,1.59635,-0.05609,0.27567,0.27567,0.63694,0.20216,0.31932,0.36738,0.36738,-0.23328,-1.54201,0.07206,2.89275,0.56531,0.91479,0.02559,0.07837,0.24896,-66.66667,1.62222,0.11148,-0.02609,0.28249,0.50839,0.08961,-2.11726,-0.23321,0.04926,-3.11578,-1.43477,0.20274,0.19831,-0.12829,-0.0448,-2.21741,0.17513,-0.04649,-0.0489
454.6529988606771,438.951899210612,448.1005025227865,445.1866007486979,23219071.666666668,5908561572.946,2014-09-01,2014,9,,,-15.77486,0.34929,4.39473,0.92897,-2.24074,-0.23433,0.2381,-0.72927,-0.25221,4.87273,120.75472,34.78261,0.09013,0.10953,0.71259,-0.26518,-0.38065,-222.16122,0.14108,0.14108,-0.03929,1.8412,7.37885,-537.98724,-222.17741,0.54612,0.14127,0.07157,66.66667,-11.11111,0.14873,0.52748,0.1001,-70.33898,,2.16606,-6.34921,-6.3197,-8.33333,,0.17164,0.14457,,,,0.65786,0.82774,2400.0,-202.5,-143.75,-4.13214,-0.66909,-1.97295,-0.3399,-1.67898,0.26316,-1.67673,1.03093,1.27888,0.4878,-0.55788,0.13743,1.65336,0.05612,-0.68729,-0.68729,-4.85232,0.0,0.05305,0.0,0.0,0.0,-4.28481,0.07204,-0.88127,1.21995,1.47344,0.30698,2.47942,0.99338,400.0,2.56227,0.55679,0.11656,-4.29577,0.40465,0.13429,2.88408,0.04675,-0.24618,-4.70942,-3.41909,-0.05058,-0.04948,-0.67437,0.17929,2.76549,0.17483,-0.13953,-0.29354
454.6529988606771,438.951899210612,448.1005025227865,445.1866007486979,23219071.666666668,5908561572.946,2014-10-01,2014,10,,,4.1417,-0.31657,-1.83697,-3.50911,-6.49427,-5.40223,0.0,3.19441,-0.70781,7.62984,-35.89744,-0.92166,0.69788,-0.54705,-0.4717,0.18247,0.69679,-85.53185,-0.00178,-0.00178,-0.04411,-5.42373,-5.64103,-101.26315,-85.54195,0.01006,0.17633,0.01396,-100.0,-12.5,-0.88175,0.88082,0.1,0.0,,2.4735,-5.08475,-9.92063,-3.63636,,0.21272,0.15667,,,,0.39511,0.7546,-60.0,-119.5122,-157.14286,0.80521,0.4018,-2.22277,-2.31924,1.22951,0.45932,1.22783,-1.91327,1.05906,0.06935,3.78682,0.32022,1.65336,0.0,0.27682,0.27682,0.62084,1.68124,-0.42418,-0.36603,-0.36603,1.32502,-3.90415,0.07103,-0.87156,0.90984,1.21929,1.72003,1.04579,0.57377,-40.0,1.56984,-0.22148,0.03823,-5.70272,1.15869,0.13411,-2.37197,0.93458,-0.98717,-9.82456,-9.91938,0.80972,0.09901,-0.54963,0.08949,-3.17546,0.17452,0.74523,-1.61923
454.6529988606771,438.951899210612,448.1005025227865,445.1866007486979,23219071.666666668,5908561572.946,2014-11-01,2014,11,,,-8.67122,0.80475,0.38986,-6.33943,-9.2709,-12.5388,0.23753,5.32589,-0.59597,12.52732,42.0,6.51163,0.55891,-0.55006,0.7109,0.09541,0.08929,362.05312,-0.03901,-0.03901,-0.04831,-14.09797,-6.19565,2088.9279,362.46795,-0.08046,0.17812,0.0586,,0.0,-1.36717,1.09026,-0.1998,51.42857,,-1.72414,5.35714,-8.37004,5.66038,,0.04633,0.12305,,,,0.61517,0.72168,40.0,650.0,150.0,5.9556,1.01224,5.61949,-2.30447,1.417,-0.13063,1.41509,-0.16255,0.0,0.0693,-0.13514,0.0912,1.01983,0.0,0.27605,0.27605,-0.39665,0.19841,0.15974,0.14695,0.14695,-0.23077,-1.10063,0.06535,-3.16519,1.1007,1.45961,-8.94225,1.39392,0.5705,0.0,2.2507,-0.11099,0.05558,-3.23839,0.39841,0.17857,-0.11044,-0.18519,-0.79761,-14.24332,-10.03891,0.0,-0.29674,-0.42263,0.08941,-0.66704,0.26132,-0.27739,-1.39651
